AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,CRM,CRM,CRM,CRM,CRM,MRNA,MRNA,MRNA,MRNA,MRNA,MSFT,MSFT,MSFT,MSFT,MSFT,NIO,NIO,NIO,NIO,NIO,NNDM,NNDM,NNDM,NNDM,NNDM,NVDA,NVDA,NVDA,NVDA,NVDA,PFE,PFE,PFE,PFE,PFE,TSLA,TSLA,TSLA,TSLA,TSLA
open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
125.27,125.39,119.65,121.05,241006181,3467.09,3492.38,3424.217,3442.64,4939710,266.42,268.7894,264.23,266.85,6582201,75.8055,81.37,75.52,78.28,13051829,222.42,225.21,220.43,222.83,22734128,21.86,21.97,21.17,21.61,80366842,3.06,3.3993,2.85,2.9801,19085507,571.86,573.9399,560.745,569.91,7501614,36.67,37.125,36.63,36.89,36867135,443.5,448.89,436.6,446.65,32501386
120.99,123.03,119.62,121.29,135410215,3448.9,3464.88,3340.0,3363.05,5167878,270.0,270.16,258.7459,261.99,9422586,80.01,80.01,76.3252,76.57,5999519,223.03,224.22,219.13,220.93,18437546,23.98,26.96,23.73,26.5,728733513,3.02,3.9,3.02,3.64,25327514,571.04,573.71,558.4,563.61,5644720,37.01,37.3,36.57,36.86,34768040,449.78,465.9,447.35,461.47,45481608
118.72,121.2,118.15,120.7453,97361453,3292.01,3355.88,3280.0,3338.62,4399240,258.11,260.52,254.02,257.77,9904582,75.48,76.49,73.7101,75.55,4367111,216.95,220.36,216.01,219.66,17503283,27.2,29.23,25.78,28.08,741275277,3.52,4.48,3.38,4.47,31620678,552.4272,560.23,550.71,558.85,5753706,36.63,36.74,36.41,36.55,24180119,450.3,456.57,442.5,448.88,33286568
121.28,121.548,118.81,118.96,100869315,3362.64,3399.6606,3160.0,3160.0,5426210,259.24,262.52,258.49,258.51,5701678,76.06,76.93,73.665,73.98,4389768,220.5,222.29,219.32,219.65,20389051,29.18,29.4,27.94,28.4799,352952139,4.6,6.0,4.59,4.89,104865334,562.12,564.86,551.7,552.46,5431694,37.07,38.12,37.02,37.96,73118411,454.48,455.9499,438.85,439.91,30604148
119.96,120.419,115.66,116.0,95733407,3299.61,3329.0,3192.735,3207.3,4104388,259.76,261.4799,254.5,255.06,4834581,73.97,74.09,70.5,71.0,5530798,220.415,222.3,213.72,214.24,18867731,28.21,28.56,27.22,27.65,203104249,5.15,5.31,4.32,4.3798,21493534,556.115,559.3399,536.27,539.9399,5881625,38.42,38.8479,37.64,37.81,49666417,446.24,447.0,428.87,430.83,30760868
116.19,118.98,115.63,117.5,108602099,3222.28,3266.0,3192.01,3216.26,3900027,256.12,259.18,254.05,255.86,5217237,72.07,73.1,70.65,71.25,5006986,215.8,217.35,213.0901,214.56,17716951,27.42,28.3,27.05,27.96,203423218,4.02,4.35,3.4,3.7388,22555155,543.34,551.99,540.2801,545.8199,4894928,37.87,37.89,37.35,37.5,33398376,431.75,431.75,419.0501,421.97,29334383
116.67,118.705,116.45,116.86,69861622,3206.26,3233.875,3160.0,3183.6,3568927,256.45,258.31,251.85,254.17,4090519,71.57,71.5784,68.06,68.405,3908770,213.12,216.92,213.12,214.785,15789881,27.9,28.43,27.385,27.866,111026379,3.61,4.1,3.55,3.79,10091559,544.125,551.66,539.1001,541.0,4469686,37.355,37.45,37.06,37.07,26105833,422.7,432.95,421.25,422.5,22771969
117.45,118.04,114.59,115.7737,90327115,3188.41,3198.75,3121.955,3177.4,3584321,253.89,255.22,246.13,249.67,6278453,68.5035,72.53,68.4,70.69,4836108,213.93,216.055,211.7,214.84,17544643,28.15,28.28,26.81,27.4016,131848281,3.9,4.205,3.65,4.1219,7910663,540.9,544.47,529.27,534.49,6449414,37.08,37.57,37.03,37.43,26674071,442.07,445.23,424.51,425.9,36750565
116.39,116.55,114.28,115.04,73088651,3189.48,3205.33,3140.0,3204.64,3013885,250.1,250.57,246.81,250.57,5275661,72.3,72.3997,68.8,70.5,3387746,215.18,216.28,213.16,216.26,14894492,27.3,27.42,26.48,27.16,96761620,4.21,4.38,3.91,3.977,6418766,538.0,543.73,531.65,543.61,5318051,37.93,38.285,37.65,38.19,44161510,421.84,422.8859,407.3801,420.615,31969114
114.01,116.55,112.88,115.06,94591584,3199.63,3282.98,3153.3,3207.32,5228634,245.3,248.11,237.38,241.97,9560941,70.36,71.32,68.7,70.27,3292242,213.85,216.3399,208.1,210.15,29374749,26.61,27.35,25.46,26.01,141844579,3.17,3.51,3.0,3.13,19031983,537.08,547.7117,521.54,525.655,7094666,37.87,38.02,37.48,37.97,50340625,411.63,425.76,410.0,420.28,26973706
115.49,117.28,114.5399,116.53,80663462,3224.94,3291.66,3211.3,3287.92,3742219,248.0,251.75,245.765,250.38,7565547,70.45,71.35,68.81,70.67,2960930,211.59,214.67,210.329,213.15,25831216,26.21,28.45,26.03,28.45,199819297,3.31,3.36,3.15,3.23,6474394,532.24,537.68,527.66,535.72,5479743,37.04,38.12,36.87,37.42,54209033,423.76,430.5,420.1,424.471,21007688
115.05,115.43,111.1,111.15,123242639,3249.29,3264.02,3162.47,3162.49,4840893,244.6,245.45,238.01,238.56,6991195,68.95,69.47,65.4899,65.73,5508841,207.67,208.84,202.1,202.71,41576211,27.92,28.1,26.51,27.52,173380293,3.1,3.15,2.82,3.01,8640375,527.92,530.4,504.36,505.05,8036848,36.8,37.13,35.32,35.445,48961700,416.48,418.6,406.0,406.0,23252693
112.37,116.93,112.2,114.52,111552689,3201.27,3257.25,3164.0,3212.79,5352688,242.52,242.52,237.13,237.14,7411945,68.35,74.539,66.23,71.2,13262684,203.96,207.36,203.37,204.39,25237813,28.52,32.2,28.32,32.0,401766928,3.06,3.09,2.88,2.9,8266393,513.54,527.71,510.0,520.62,6899742,35.48,35.64,34.6,35.27,45430653,409.96,418.06,406.46,410.64,20826471
111.06,111.99,107.72,108.9,163824978,3157.75,3167.004,3019.0,3036.13,7556383,235.82,237.75,228.66,232.29,9274694,70.8,71.49,66.85,67.48,6434546,203.5,204.29,199.62,202.58,27625644,31.39,31.59,30.03,30.57,261574283,2.96,3.04,2.67,3.01,10004866,514.0,517.455,492.0,502.385,8619476,35.24,35.535,34.84,35.485,38617076,406.8954,407.5915,379.11,388.04,40305209
109.11,110.68,107.32,108.77,106260834,3061.74,3079.705,2950.395,3004.48,6469197,235.12,238.5,228.99,232.45,6581223,68.02,68.6,66.55,67.03,4257776,204.2735,205.28,200.13,202.32,23032873,33.95,34.94,31.68,33.32,501998692,3.04,3.08,2.86,2.95,4569678,506.31,513.4663,495.8,503.37,6427758,35.93,36.25,35.54,36.23,30517646,394.0,406.9799,392.3,400.51,26759798
109.66,111.47,108.73,110.375,93660131,3018.53,3074.9,2980.98,3046.25,4399819,235.1,240.94,233.28,236.89,5984108,66.75,69.25,66.59,69.08,3983862,203.89,208.12,203.12,206.12,21783493,33.57,35.87,32.78,35.51,416431429,3.0,3.19,2.91,3.0,6723891,508.2803,524.2,504.11,520.79,5908434,36.43,36.62,36.08,36.19,32535188,409.73,427.77,406.69,423.74,32428696
114.14,115.59,112.35,114.94,114505478,3159.99,3244.85,3139.73,3241.16,5771116,246.02,252.875,243.24,250.74,10216746,68.97,71.55,68.9188,69.77,4528795,214.02,218.32,212.4185,216.32,33010015,37.43,39.75,35.82,37.71,639291825,3.1,3.15,2.87,2.91,6304246,535.57,553.1,533.475,551.78,8730974,37.06,38.12,36.96,37.3499,66746491,430.62,435.4,417.1,420.91,29547113
117.99,119.62,116.8686,118.99,107993032,3319.97,3366.8,3288.88,3322.0,4939019,258.11,260.9186,255.44,260.22,16052089,71.09,71.59,70.16,71.48,4018200,221.9,224.11,221.15,223.29,28617137,38.78,42.47,38.25,42.42,557738546,2.99,3.98,2.93,3.76,24089914,566.5,573.56,559.64,566.41,6843826,37.25,37.3,36.39,36.39,52501793,428.3,440.0,424.0001,438.09,26009397
118.32,119.2,116.13,118.685,99225280,3304.64,3322.0,3232.0,3310.41,4119260,260.0,261.75,254.49,260.26,6453757,71.42,74.16,70.87,72.44,5320149,222.26,224.32,218.03,223.62,20598219,41.11,43.3,40.05,41.64,535526075,3.75,4.22,3.61,3.98,19418165,563.74,583.55,555.8,582.59,8520399,36.39,36.72,36.09,36.3998,40636488,436.1,436.57,424.28,429.92,20292375
120.5,121.99,116.05,116.32,129352953,3231.03,3289.0,3112.1057,3141.34,5888038,260.95,270.92,257.25,259.29,15465856,77.81,80.25,75.42,77.71,17883992,224.435,228.12,217.88,218.34,31345985,41.65,45.29,40.38,44.06,405992884,4.42,4.61,3.98,4.29,14879426,582.1,587.66,544.43,545.41,12588207,41.86,41.99,38.38,39.195,365226048,439.5,452.5,421.0,421.39,31208837
115.55,117.59,114.13,115.97,114408580,3095.02,3114.0,3019.483,3035.18,5767971,258.06,259.0,242.9,247.68,11904969,80.0,80.38,73.52,76.08,9365492,214.5,216.5,209.72,211.02,37784540,44.5,45.2,38.11,41.5489,462466370,4.4619,4.57,3.75,4.09,10904663,544.26,544.26,505.13,510.55,14578913,40.45,40.54,38.46,38.68,137078032,420.09,420.09,396.0301,410.41,28649493
117.19,119.63,116.44,119.51,101073157,3061.78,3139.145,3050.0,3136.81,3575504,253.51,256.74,251.21,254.18,7140459,77.05,83.98,76.13,82.38,17166536,212.54,218.04,212.2,216.4,24660239,39.71,43.23,38.64,43.07,341910958,4.12,4.12,3.85,3.9489,5811848,522.15,537.395,517.93,536.67,9139584,38.88,40.2,37.9,38.52,105684668,416.56,418.695,410.58,417.13,16073615
119.62,120.53,118.57,119.235,89318148,3159.95,3175.88,3086.05,3110.2,3797585,247.4,254.97,246.3607,249.43,9213234,85.18,87.93,83.83,87.79,20936909,217.21,219.11,214.46,215.47,17289434,44.475,49.35,43.95,48.3427,670719428,3.48,3.86,3.37,3.577,9455220,539.1569,550.64,532.64,538.5,8166159,38.28,38.34,37.24,37.55,82924535,415.05,423.0,409.52,411.73,18736964
119.44,119.6717,117.87,119.49,65270429,3122.0,3141.7227,3085.39,3134.09,3101035,252.84,253.79,247.56,248.89,5327278,86.62,90.53,85.22,89.61,12359614,216.53,217.38,214.18,217.31,12459320,51.29,54.2,40.55,43.7247,1017624570,3.64,3.95,3.6,3.69,6747533,545.0911,546.7499,522.37,531.76,7254945,37.87,38.56,37.705,38.47,54481764,410.85,412.5319,401.66,406.78,17007748
118.92,120.99,118.146,120.35,82097057,3093.2,3142.7,3072.685,3132.99,3314168,249.52,253.49,248.18,250.18,9295313,100.31,103.2,93.3,98.0,60963886,214.87,217.74,214.52,217.39,19104246,41.115,45.85,41.1,45.5799,561033632,3.83,4.24,3.7908,4.22,13408653,526.9,545.98,526.2401,534.11,7312484,37.86,37.95,36.85,37.35,129941973,408.93,412.45,404.0868,408.09,17531777
119.55,120.6741,118.96,119.36,66758426,3183.5444,3189.25,3135.26,3135.66,2931983,253.74,258.27,250.463,256.16,8872611,97.23,97.8,91.6,93.17,25356617,216.1,217.68,214.08,214.47,20050273,47.57,49.37,44.96,46.5599,621324500,4.06,4.85,4.01,4.465,17475574,542.1,543.85,532.1549,536.89,7284221,36.4888,36.5,35.82,36.04,81518466,460.17,462.0,433.01,441.57,57792306
118.61,119.82,118.0,118.0,66333033,3134.0,3140.0,3105.1,3105.1,2625670,256.4,262.66,255.85,257.08,10179037,93.87,94.0,88.6103,88.9,20860436,213.65,215.17,210.93,210.97,23800497,45.75,46.7213,42.5,45.1,518123125,4.59,4.95,4.55,4.8153,11457993,538.61,544.23,527.4,537.0,9548474,36.93,37.42,36.3,36.31,112528158,448.35,496.0,443.5001,486.64,75901661
117.59,119.06,116.81,118.64,67716820,3105.31,3125.0,3080.92,3114.41,2667000,256.84,267.09,255.66,264.59,13630129,90.0,94.65,89.5114,92.77,15358096,211.38,213.03,209.93,212.31,20398304,45.36,48.92,44.68,48.47,452517381,5.0081,5.88,4.96,5.85,23519351,528.51,539.5,524.0,537.85,13466510,36.6,36.63,35.86,36.18,79847124,492.0,508.6112,487.57,499.16,59759624
118.64,118.77,117.29,117.32,66641286,3117.02,3132.89,3098.0457,3099.205,2850532,263.59,265.02,257.82,258.03,12398644,95.0,98.43,94.82,97.61,14629250,212.2,213.285,210.0,210.34,18107933,48.27,50.59,47.88,49.25,406896044,4.32,4.69,4.2,4.4106,48505066,538.16,539.7799,522.6,523.51,8114541,36.7,37.31,36.44,36.7,107395674,497.99,502.5,489.06,489.44,31084668
117.18,117.6202,113.75,113.88,118772957,3116.6985,3139.745,3065.46,3100.18,4234476,261.23,261.74,254.61,257.58,8487106,100.77,101.77,98.62,101.03,15516030,210.95,212.29,208.16,210.09,19156083,50.86,55.64,50.48,55.51,519105184,4.82,5.3,4.8,5.17,26922436,526.8452,535.3,520.62,525.201,7893123,37.03,37.09,36.21,36.5199,78369535,503.5,526.0,501.79,521.67,46506862
113.91,115.85,112.59,115.17,103428825,3100.5,3134.25,3086.258,3116.86,3305787,260.0,262.31,257.82,260.79,8973412,98.4,99.89,93.54,98.36,11862698,209.59,214.25,208.86,213.86,29057043,56.99,57.2,51.5,53.51,460975447,5.425,5.55,4.63,5.0,21894843,525.7,526.48,515.4,518.46,8070493,36.13,36.74,36.02,36.6,72750310,540.4,559.99,526.2,555.86,49296561
115.55,116.75,115.17,116.02,68910636,3141.87,3198.0,3140.26,3184.82,3478095,263.73,266.095,245.05,246.72,47947566,99.03,109.29,98.65,109.15,24585813,215.11,215.29,212.46,213.75,17654795,49.98,53.99,49.25,53.69,363118946,4.95,5.73,4.9,5.7189,24251474,521.3,530.7756,520.8,529.4,6124418,36.53,36.56,36.24,36.5201,46786483,550.06,574.0,545.37,574.0,45026821
116.57,117.49,116.22,116.6,43035501,3211.26,3216.19,3190.05,3195.95,2179416,251.0,251.84,247.03,247.86,13233354,115.12,130.06,114.86,127.03,42307924,214.85,216.27,214.04,215.29,11370505,54.86,55.55,52.6,54.0,199310674,6.3,7.39,6.26,6.505,43200396,535.0,536.3,526.8218,530.67,3876790,36.78,37.26,36.75,37.255,47660245,581.16,598.78,578.45,585.75,34800710
116.97,120.97,116.81,119.06,131494491,3208.48,3228.39,3125.55,3168.03,3492689,245.48,247.63,236.07,246.24,15924214,144.0,153.8699,141.05,152.92,65678203,214.1,214.76,210.835,214.24,24831149,54.21,54.39,48.18,50.5456,167601224,6.2,7.15,5.9,6.4,49046312,530.6,536.5,518.8941,536.49,6138546,37.95,38.8,37.6,38.31,51219189,602.21,607.8,554.51,566.48,56072877
121.01,123.4693,120.01,122.7,115221944,3188.5,3248.95,3157.18,3220.08,4192750,245.0,246.7,238.7,241.2985,13392949,177.66,178.5,130.33,141.06,119588724,214.51,217.32,213.35,216.21,25444010,52.02,52.1,44.05,45.36,237676808,6.62,6.89,6.07,6.3101,22868776,539.69,541.15,529.13,535.6,6857005,39.4,40.5,39.01,39.4001,68347801,597.59,597.85,572.05,585.19,37313883
122.02,123.37,120.89,123.08,75619249,3221.65,3232.0,3173.26,3203.75,2776516,225.48,226.0,215.63,220.67,49676090,138.63,149.7999,128.1,143.0,48512983,214.88,215.47,212.8,215.42,17971949,40.16,48.0,38.43,47.95,292886094,6.0,6.42,5.76,6.385,19116376,534.02,546.9377,529.37,541.77,6652366,40.47,41.41,40.3,40.8,74904804,556.44,571.54,541.21,568.8,42857218
123.52,123.78,122.21,122.94,67399458,3205.46,3228.64,3181.31,3188.66,2578482,226.11,226.11,220.1301,221.0361,20197389,143.5,159.11,143.0101,157.2659,36849966,214.61,216.3757,213.65,214.27,19489315,47.9,48.65,45.21,45.34,165604520,6.843,7.72,6.79,7.575,45867841,543.5,546.4,533.16,536.12,4462087,40.98,41.03,39.52,40.1,61795127,590.02,598.97,582.43,593.28,38701927
122.6,122.8608,121.52,122.24,65287653,3198.21,3198.21,3158.76,3163.49,2651712,223.82,228.5978,221.8212,225.56,19336828,157.59,157.82,148.51,152.52,27021103,214.22,215.38,213.18,214.4,19718805,44.66,45.16,41.65,43.03,186296100,7.52,7.97,7.06,7.4359,29001560,537.94,542.3999,535.5476,542.39,4507534,39.89,40.45,39.89,40.35,31294380,591.01,599.0,585.5,599.0,27209889
122.31,124.57,122.25,123.8,72463180,3156.48,3180.76,3141.69,3158.77,2291149,228.11,229.87,226.25,227.58,11894094,155.03,163.98,152.97,159.46,30601619,214.37,215.54,212.99,214.32,17290027,42.5,46.32,42.41,45.11,157751271,6.585,7.16,6.55,6.655,46597018,544.05,549.25,540.0,544.43,4999374,40.66,41.4,40.37,41.25,42317024,604.9197,648.7856,603.05,642.0,52961574
124.37,124.98,123.09,124.33,69695298,3158.9,3184.13,3120.02,3176.64,2985433,228.65,229.5,225.66,227.83,11667808,165.75,170.51,164.3,169.91,26680980,213.97,216.95,212.89,215.99,18248687,47.21,48.3,45.67,46.56,107978899,7.33,7.36,6.85,7.09,26103416,543.4,543.95,531.26,533.84,6249276,41.4,42.77,41.35,42.55,80661298,625.505,651.28,618.5,649.88,57528420
124.53,125.95,121.0,121.67,99218318,3167.89,3174.43,3088.0,3101.35,3743779,228.05,228.84,220.0672,220.36,14227665,170.2,170.8,147.2,156.62,39748439,215.16,215.225,211.214,211.41,25270464,47.08,47.2,42.96,44.01,113984124,7.09,7.251,6.35,6.6601,27738810,532.02,536.56,514.7295,517.23,8532768,43.07,43.0797,41.13,41.85,79825562,653.69,654.32,588.0,604.17,68444975
120.5,123.87,120.15,123.22,70011939,3088.99,3142.1,3076.0,3100.07,2616777,220.57,224.31,220.16,223.0,8591335,151.13,159.5,148.0101,155.67,20748941,211.77,213.08,210.36,210.515,21350370,42.44,45.67,41.89,45.22,94616101,6.5,6.76,6.39,6.435,16363381,514.76,522.7499,513.975,518.72,4468802,41.82,42.22,41.445,41.73,47842903,574.37,627.75,566.34,627.33,62320233
122.43,122.76,120.55,122.49,75289233,3096.66,3118.67,3072.82,3116.41,2829892,221.92,222.74,219.98,222.43,7044116,159.7,163.75,155.89,156.92,20028566,210.05,213.32,209.11,213.27,25404751,42.48,43.63,41.26,41.98,140164819,6.41,6.48,6.03,6.1399,19598444,518.69,520.8,512.92,520.65,4709831,41.97,42.07,40.69,41.12,52667476,615.01,624.0,596.8,610.0,44794782
122.6,123.35,121.55,121.77,65119346,3143.0,3190.47,3126.0,3156.97,3595275,223.09,223.47,220.45,221.27,6998039,163.4,163.7611,152.5606,155.07,21521611,213.1,216.21,212.88,214.19,22719582,39.94,41.48,39.51,41.0,152092553,6.5068,6.94,6.27,6.6412,22639060,523.515,535.55,523.1,532.35,6135970,41.62,41.66,39.07,39.21,84394301,619.0,642.7499,610.2001,639.79,50301458
124.34,127.9,124.13,127.89,140585059,3181.01,3188.5,3130.49,3166.45,2911200,222.07,222.14,218.2,220.22,9536262,157.0,157.28,142.46,147.32,34489592,215.165,215.42,212.24,214.16,20310863,42.47,43.84,41.27,43.4901,127501997,6.7735,6.97,6.3324,6.475,15685389,537.59,538.56,527.47,534.49,4115931,39.06,39.18,38.21,38.72,58936992,643.28,646.9,623.8,632.48,43018484
127.41,128.37,126.56,127.75,84637825,3176.01,3247.0,3163.68,3240.96,3845903,221.48,224.0,220.25,223.62,7848995,137.75,141.334,134.31,137.01,25625529,214.75,220.11,214.72,219.19,28250581,44.25,45.26,43.33,44.67,117557437,6.4319,6.46,6.1419,6.2799,12842616,536.8999,537.49,528.5,529.49,4857748,38.18,38.47,37.74,37.85,49101030,628.23,632.5,605.0,622.67,40524638
128.9,129.58,128.045,128.65,76704353,3250.0,3263.51,3221.0,3237.015,3037171,224.9,226.73,224.5,225.83,8815876,137.92,146.97,137.3,143.84,28123742,219.87,220.89,217.92,219.42,24306195,45.17,46.05,43.895,46.025,107396728,6.27,7.04,6.12,6.8302,30025457,534.67,535.18,527.14,533.75,4795287,37.83,38.12,37.31,38.03,44836246,628.19,658.82,619.5,655.725,53416582
128.96,129.1,126.12,126.65,109773113,3243.99,3249.42,3171.6,3201.07,4186849,227.02,227.82,224.4,227.48,9285632,141.51,145.0,135.06,140.33,28083877,218.59,219.69,216.02,218.15,31957813,45.89,47.64,45.52,46.543,118613571,6.87,7.29,6.61,7.135,28998612,535.16,536.2,522.82,530.61,6032989,37.99,38.09,37.5,37.69,41535254,668.9,684.75,628.54,664.99,104496947
125.02,128.31,123.449,128.24,99115677,3200.01,3226.9666,3166.0,3205.74,3242075,224.9,227.44,224.71,226.48,7688391,140.84,147.26,137.79,138.23,21876576,217.55,224.0,217.2801,222.57,29644731,45.63,49.49,45.02,48.98,124931932,7.0965,8.4198,7.0006,8.4,44394933,522.99,534.8,518.7,533.13,5977383,37.28,37.4,36.91,37.38,32721383,666.24,668.5,646.07,649.78,52689689
131.61,134.405,129.65,131.845,156846263,3202.8435,3222.0,3180.08,3206.52,2098711,227.0,231.87,226.6,231.17,9189130,139.0,141.4,123.0,125.98,34960751,222.69,225.63,221.85,223.97,19271948,49.61,49.84,46.53,47.6,114198070,8.86,9.54,8.51,9.05,39522335,532.77,533.4899,522.1552,531.13,4049543,37.21,37.33,36.605,36.74,30683636,648.0,649.88,614.23,640.09,49801682
132.16,132.43,130.78,130.96,76023894,3205.0,3210.13,3184.17,3186.73,1836532,232.5,233.18,227.11,227.51,6435778,120.05,132.0,115.0,130.3264,40842240,223.11,223.5589,220.8,221.02,15366146,47.48,48.36,45.81,47.01,76037531,9.55,10.49,8.63,8.8499,46626068,530.24,531.0,520.2,520.2,3814270,37.01,37.65,36.88,37.44,31264708,632.2,651.4999,622.5701,645.98,31228561
131.32,133.46,131.1,131.99,51675667,3193.9,3202.0,3169.0,3171.16,1379521,228.3,229.19,224.8252,225.96,5954946,125.94,129.7,122.7201,123.39,12207518,221.42,223.61,221.2,222.71,9704782,46.88,47.1299,45.35,45.77,58690271,9.3665,9.64,8.65,8.81,18902449,521.49,525.3,517.55,519.71,2326566,37.4,37.57,37.18,37.28,14104554,642.99,666.09,641.0,661.66,22073561
133.99,137.34,133.51,136.73,116008068,3194.0,3304.0,3172.69,3283.96,5387557,227.2216,227.84,222.05,224.65,5917052,120.04,122.88,111.05,111.29,30285464,224.45,226.03,223.02,224.96,15814383,46.67,46.85,43.67,44.055,102120895,8.08,8.62,8.0,8.16,54111608,522.5,522.5,510.527,516.22,4892280,37.36,37.58,36.68,36.82,25468789,674.51,681.4,660.8,663.77,29644945
138.05,138.789,134.3409,134.93,114407189,3309.94,3350.65,3281.223,3320.71,4605698,224.97,225.3,220.86,222.47,5661602,107.7957,116.25,106.88,114.39,22591558,226.31,227.18,223.58,224.29,15518607,43.7,46.275,42.2262,46.11,116584336,8.63,8.88,8.05,8.57,41483427,517.0,522.9,513.69,517.75,4078796,36.9,37.2,36.79,37.04,21158263,661.0,669.9,655.0,665.98,21166506
135.58,135.99,133.4,133.72,87788124,3341.0,3342.1,3282.47,3285.85,2897643,223.13,223.6416,221.58,222.44,4273540,118.4,118.9408,108.8,111.14,23383518,225.23,225.63,221.47,221.68,16214759,46.5,48.37,45.72,48.365,111277414,8.65,9.75,8.61,9.52,38598569,519.6124,528.55,515.87,525.45,5033633,37.03,37.24,36.7,36.75,21644619,672.0,696.6,668.3603,694.71,41421498
134.08,134.74,131.72,132.58,86901528,3275.0,3282.9219,3241.2,3256.41,2636124,222.27,222.79,220.17,222.25,5271320,110.55,113.55,102.66,104.47,23139835,221.7,223.0,219.68,222.37,15660731,48.46,50.5,47.77,48.74,126411278,9.9,9.9146,9.03,9.09,28510053,525.46,526.045,516.6,522.12,4220631,36.66,36.92,36.29,36.79,26449409,699.99,718.72,691.12,705.21,48019909
